method,timeout,depth,train_data,test_data,complexity_penalty,time,train_r2,test_r2,leaves,terminal_calls
streed_pwsl_terminal0,1000,9,sync,sync,0.01,0.001159,1,1,1,0
streed_pwsl_terminal0,1000,9,sync,sync,0.1,0.001034,1,1,1,0
streed_pwsl_terminal0,1000,9,yacht,yacht,0.001,1001,-1,-1,-1,-1
streed_pwsl_terminal0,1000,9,yacht,yacht,0.01,2.57839,0.980787558,0.980787558,2,0
streed_pwsl_terminal0,1000,9,yacht,yacht,0.1,0.013858,0.980787558,0.980787558,2,0
streed_pwsl_terminal1,1000,9,airfoil,airfoil,0.0001,739.633,0.951558485,0.951558485,113,218007
streed_pwsl_terminal1,1000,9,airfoil,airfoil,0.001,330.922,0.925599714,0.925599714,56,242761
streed_pwsl_terminal1,1000,9,airfoil,airfoil,0.01,102.172,0.787408956,0.787408956,14,187145
streed_pwsl_terminal1,1000,9,airfoil,airfoil,0.1,2.89532,0.500425154,0.500425154,3,13268
streed_pwsl_terminal1,1000,9,auction,auction,0.0001,565.345,0.992252638,0.992252638,34,254933
streed_pwsl_terminal1,1000,9,auction,auction,0.001,207.004,0.988115186,0.988115186,17,196774
streed_pwsl_terminal1,1000,9,auction,auction,0.01,293.411,0.954161159,0.954161159,7,100889
streed_pwsl_terminal1,1000,9,auction,auction,0.1,0.021377,0.862122656,0.862122656,3,109
streed_pwsl_terminal1,1000,9,auto_mpg,auto_mpg,0.0001,126.829,0.955117143,0.955117143,32,368150
streed_pwsl_terminal1,1000,9,auto_mpg,auto_mpg,0.001,107.001,0.949588648,0.949588648,24,406246
streed_pwsl_terminal1,1000,9,auto_mpg,auto_mpg,0.01,42.6535,0.8794466,0.8794466,5,284940
streed_pwsl_terminal1,1000,9,auto_mpg,auto_mpg,0.1,0.007487,0.818030594,0.818030594,2,29
streed_pwsl_terminal1,1000,9,enb-cool,enb-cool,0.0001,766.965,0.991503115,0.991503115,47,206006
streed_pwsl_terminal1,1000,9,enb-cool,enb-cool,0.001,502.645,0.981433307,0.981433307,17,192975
streed_pwsl_terminal1,1000,9,enb-cool,enb-cool,0.01,53.5418,0.945783992,0.945783992,4,34053
streed_pwsl_terminal1,1000,9,enb-cool,enb-cool,0.1,0.002273,0.902821413,0.902821413,2,1
streed_pwsl_terminal1,1000,9,enb-heat,enb-heat,0.0001,367.124,0.997855417,0.997855417,15,166907
streed_pwsl_terminal1,1000,9,enb-heat,enb-heat,0.001,100.152,0.995876615,0.995876615,10,118811
streed_pwsl_terminal1,1000,9,enb-heat,enb-heat,0.01,4.13333,0.965342283,0.965342283,4,9633
streed_pwsl_terminal1,1000,9,enb-heat,enb-heat,0.1,0.003575,0.915995404,0.915995404,2,1
streed_pwsl_terminal1,1000,9,optical,optical,0.0001,1001,-1,-1,-1,-1
streed_pwsl_terminal1,1000,9,optical,optical,0.001,25.4585,0.994870143,0.994870143,2,41088
streed_pwsl_terminal1,1000,9,optical,optical,0.01,0.00912,0.994870143,0.994870143,2,84
streed_pwsl_terminal1,1000,9,optical,optical,0.1,0.009246,0.994870143,0.994870143,2,90
streed_pwsl_terminal1,1000,9,real-estate,real-estate,0.0001,1001,-1,-1,-1,-1
streed_pwsl_terminal1,1000,9,real-estate,real-estate,0.001,1001,-1,-1,-1,-1
streed_pwsl_terminal1,1000,9,real-estate,real-estate,0.01,805.758,0.869668496,0.869668468,15,2236692
streed_pwsl_terminal1,1000,9,real-estate,real-estate,0.1,2.10567,0.589992638,0.589992638,2,7741
streed_pwsl_terminal1,1000,9,servo,servo,0.0001,3.02895,0.943143203,0.943143203,12,10489
streed_pwsl_terminal1,1000,9,servo,servo,0.001,3.24328,0.942852647,0.942852647,11,11394
streed_pwsl_terminal1,1000,9,servo,servo,0.01,3.92778,0.928188289,0.928188289,7,7788
streed_pwsl_terminal1,1000,9,servo,servo,0.1,0.013094,0.707083635,0.707083635,3,261
streed_pwsl_terminal1,1000,9,sync,sync,0.0001,0.001107,1,1,1,0
streed_pwsl_terminal1,1000,9,sync,sync,0.001,0.00124,1,1,1,0
streed_pwsl_terminal1,1000,9,sync,sync,0.01,0.001032,1,1,1,0
streed_pwsl_terminal1,1000,9,sync,sync,0.1,0.001151,1,1,1,0
streed_pwsl_terminal1,1000,9,yacht,yacht,0.0001,278.483,0.996870661,0.996870661,11,362165
streed_pwsl_terminal1,1000,9,yacht,yacht,0.001,109.593,0.994520112,0.994520112,5,280883
streed_pwsl_terminal1,1000,9,yacht,yacht,0.01,0.295749,0.980787558,0.980787558,2,1589
streed_pwsl_terminal1,1000,9,yacht,yacht,0.1,0.00319,0.980787558,0.980787558,2,38
