algorithm,cost_complexity,dataset,depth,leaves,terminal_calls,time,timeout,train_mse
streed_similarity,0.001,airquality.csv,7,40,49836,0.860498,100,38.0417
streed_similarity,0.005,airquality.csv,7,15,44088,0.824872,100,109.807
streed_similarity,0.005,airquality.csv,7,15,44088,0.820546,100,109.807
streed_similarity,0.005,airquality.csv,7,15,44088,0.931267,100,109.807
streed_similarity,0.01,airquality.csv,7,12,37522,1.01441,100,129.998
streed_similarity,0.01,airquality.csv,7,12,37522,1.05752,100,129.998
streed_similarity,0.01,airquality.csv,7,12,37522,0.798499,100,129.998
streed_similarity,0.1,airquality.csv,7,3,9166,0.365581,100,471.525
streed_similarity,0.1,airquality.csv,7,3,9166,0.393262,100,471.525
streed_similarity,0.1,airquality.csv,7,3,9166,0.389645,100,471.525
streed_similarity,0.0001,airquality.csv,8,67,120671,3.0509,100,24.4677
streed_similarity,0.0001,airquality.csv,8,67,120671,3.48662,100,24.4677
streed_similarity,0.0001,airquality.csv,8,67,120671,3.53028,100,24.4677
streed_similarity,0.001,airquality.csv,8,41,117766,3.52907,100,35.7844
streed_similarity,0.001,airquality.csv,8,41,117766,3.20314,100,35.7844
streed_similarity,0.001,airquality.csv,8,41,117766,3.78646,100,35.7844
streed_similarity,0.005,airquality.csv,8,16,97814,3.89038,100,101.86
streed_similarity,0.005,airquality.csv,8,16,97814,3.14714,100,101.86
streed_similarity,0.005,airquality.csv,8,16,97814,3.19764,100,101.86
streed_similarity,0.01,airquality.csv,8,12,79128,2.7733,100,129.998
streed_similarity,0.01,airquality.csv,8,12,79128,2.29857,100,129.998
streed_similarity,0.01,airquality.csv,8,12,79128,3.15282,100,129.998
streed_similarity,0.1,airquality.csv,8,3,8582,0.812003,100,471.525
streed_similarity,0.1,airquality.csv,8,3,8582,0.752369,100,471.525
streed_similarity,0.1,airquality.csv,8,3,8582,1.05434,100,471.525
streed_similarity,0.0001,airquality.csv,9,67,208268,12.766,100,24.3986
streed_similarity,0.0001,airquality.csv,9,67,208268,12.9212,100,24.3986
streed_similarity,0.0001,airquality.csv,9,67,208268,12.4056,100,24.3986
streed_similarity,0.001,airquality.csv,9,39,199337,15.5147,100,37.2165
streed_similarity,0.001,airquality.csv,9,39,199337,9.30342,100,37.2165
streed_similarity,0.001,airquality.csv,9,39,199337,9.52425,100,37.2165
streed_similarity,0.005,airquality.csv,9,16,154663,9.36212,100,101.86
streed_similarity,0.005,airquality.csv,9,16,154663,8.92215,100,101.86
streed_similarity,0.005,airquality.csv,9,16,154663,8.89329,100,101.86
streed_similarity,0.01,airquality.csv,9,12,116528,6.76449,100,129.998
streed_similarity,0.01,airquality.csv,9,12,116528,8.35429,100,129.998
streed_similarity,0.01,airquality.csv,9,12,116528,7.15066,100,129.998
streed_similarity,0.1,airquality.csv,9,3,3124,1.26393,100,471.525
streed_similarity,0.1,airquality.csv,9,3,3124,1.17218,100,471.525
streed_similarity,0.1,airquality.csv,9,3,3124,1.30889,100,471.525
streed_similarity,0.0001,enb-cool.csv,10,-1,-1,101,100,-1
streed_similarity,0.0001,enb-cool.csv,10,-1,-1,101,100,-1
streed_similarity,0.0001,enb-cool.csv,10,-1,-1,101,100,-1
streed_similarity,0.001,enb-cool.csv,10,-1,-1,101,100,-1
streed_similarity,0.001,enb-cool.csv,10,-1,-1,101,100,-1
streed_similarity,0.001,enb-cool.csv,10,-1,-1,101,100,-1
streed_similarity,0.005,enb-cool.csv,10,-1,-1,101,100,-1
streed_similarity,0.005,enb-cool.csv,10,-1,-1,101,100,-1
streed_similarity,0.005,enb-cool.csv,10,-1,-1,101,100,-1
streed_similarity,0.01,enb-cool.csv,10,-1,-1,101,100,-1
streed_similarity,0.01,enb-cool.csv,10,-1,-1,101,100,-1
streed_similarity,0.01,enb-cool.csv,10,-1,-1,101,100,-1
streed_similarity,0.1,enb-cool.csv,10,2,0,0.345634,100,17.8573
streed_similarity,0.1,enb-cool.csv,10,2,0,0.352967,100,17.8573
streed_similarity,0.1,enb-cool.csv,10,2,0,0.387841,100,17.8573
streed_similarity,0.0001,enb-cool.csv,3,8,52,0.00317,100,6.3883
streed_similarity,0.0001,enb-cool.csv,3,8,52,0.003185,100,6.3883
streed_similarity,0.0001,enb-cool.csv,3,8,52,0.003183,100,6.3883
streed_similarity,0.001,enb-cool.csv,3,7,52,0.003184,100,6.47147
streed_similarity,0.001,enb-cool.csv,3,7,52,0.003007,100,6.47147
streed_similarity,0.001,enb-cool.csv,3,7,52,0.003137,100,6.47147
streed_similarity,0.005,enb-cool.csv,3,7,52,0.003166,100,6.47147
streed_similarity,0.005,enb-cool.csv,3,7,52,0.003154,100,6.47147
streed_similarity,0.005,enb-cool.csv,3,7,52,0.003383,100,6.47147
streed_similarity,0.01,enb-cool.csv,3,5,52,0.003144,100,7.75774
streed_similarity,0.01,enb-cool.csv,3,5,52,0.003143,100,7.75774
streed_similarity,0.01,enb-cool.csv,3,5,52,0.003129,100,7.75774
streed_similarity,0.1,enb-cool.csv,3,2,50,0.002848,100,17.8573
streed_similarity,0.1,enb-cool.csv,3,2,50,0.00284,100,17.8573
streed_similarity,0.1,enb-cool.csv,3,2,50,0.002974,100,17.8573
streed_similarity,0.0001,enb-cool.csv,4,16,1180,0.04815,100,4.21556
streed_similarity,0.0001,enb-cool.csv,4,16,1180,0.048225,100,4.21556
streed_similarity,0.0001,enb-cool.csv,4,16,1180,0.046835,100,4.21556
streed_similarity,0.001,enb-cool.csv,4,14,1189,0.050197,100,4.27632
streed_similarity,0.001,enb-cool.csv,4,14,1189,0.050486,100,4.27632
streed_similarity,0.001,enb-cool.csv,4,14,1189,0.052082,100,4.27632
streed_similarity,0.005,enb-cool.csv,4,8,1148,0.047922,100,5.37359
streed_similarity,0.005,enb-cool.csv,4,8,1148,0.051439,100,5.37359
streed_similarity,0.005,enb-cool.csv,4,8,1148,0.049101,100,5.37359
streed_similarity,0.01,enb-cool.csv,4,6,1112,0.046985,100,6.65986
streed_similarity,0.01,enb-cool.csv,4,6,1112,0.046828,100,6.65986
streed_similarity,0.01,enb-cool.csv,4,6,1112,0.047811,100,6.65986
streed_similarity,0.1,enb-cool.csv,4,2,753,0.03663,100,17.8573
streed_similarity,0.1,enb-cool.csv,4,2,753,0.038159,100,17.8573
streed_similarity,0.1,enb-cool.csv,4,2,753,0.035048,100,17.8573
streed_similarity,0.0001,enb-cool.csv,5,29,16001,0.56708,100,2.71795
streed_similarity,0.0001,enb-cool.csv,5,29,16001,0.67634,100,2.71795
streed_similarity,0.0001,enb-cool.csv,5,29,16001,0.555181,100,2.71795
streed_similarity,0.001,enb-cool.csv,5,20,16236,0.576926,100,3.13656
streed_similarity,0.001,enb-cool.csv,5,20,16236,0.580117,100,3.13656
streed_similarity,0.001,enb-cool.csv,5,20,16236,0.584263,100,3.13656
streed_similarity,0.005,enb-cool.csv,5,9,15087,0.578257,100,4.91827
streed_similarity,0.005,enb-cool.csv,5,9,15087,0.568362,100,4.91827
streed_similarity,0.005,enb-cool.csv,5,9,15087,0.545015,100,4.91827
streed_similarity,0.01,enb-cool.csv,5,6,13540,0.546823,100,6.65986
streed_similarity,0.01,enb-cool.csv,5,6,13540,0.534793,100,6.65986
streed_similarity,0.01,enb-cool.csv,5,6,13540,0.532029,100,6.65986
streed_similarity,0.1,enb-cool.csv,5,2,3728,0.178108,100,17.8573
streed_similarity,0.1,enb-cool.csv,5,2,3728,0.172949,100,17.8573
streed_similarity,0.1,enb-cool.csv,5,2,3728,0.182268,100,17.8573
streed_similarity,0.0001,enb-cool.csv,6,52,147070,4.63582,100,1.65768
streed_similarity,0.0001,enb-cool.csv,6,52,147070,4.57393,100,1.65768
streed_similarity,0.0001,enb-cool.csv,6,52,147070,4.82134,100,1.65768
streed_similarity,0.001,enb-cool.csv,6,25,149685,4.96954,100,2.39893
streed_similarity,0.001,enb-cool.csv,6,25,149685,4.89367,100,2.39893
streed_similarity,0.001,enb-cool.csv,6,25,149685,5.22552,100,2.39893
streed_similarity,0.005,enb-cool.csv,6,9,127066,4.71417,100,4.91827
streed_similarity,0.005,enb-cool.csv,6,9,127066,4.84773,100,4.91827
streed_similarity,0.005,enb-cool.csv,6,9,127066,4.59906,100,4.91827
streed_similarity,0.01,enb-cool.csv,6,6,105402,3.88575,100,6.65986
streed_similarity,0.01,enb-cool.csv,6,6,105402,3.88441,100,6.65986
streed_similarity,0.01,enb-cool.csv,6,6,105402,3.89241,100,6.65986
streed_similarity,0.1,enb-cool.csv,6,2,0,0.303557,100,17.8573
streed_similarity,0.1,enb-cool.csv,6,2,0,0.292031,100,17.8573
streed_similarity,0.1,enb-cool.csv,6,2,0,0.255233,100,17.8573
streed_similarity,0.0001,enb-cool.csv,7,77,1025700,29.647,100,1.07038
streed_similarity,0.0001,enb-cool.csv,7,77,1025700,31.3898,100,1.07038
streed_similarity,0.0001,enb-cool.csv,7,77,1025700,30.7359,100,1.07038
streed_similarity,0.001,enb-cool.csv,7,26,999792,31.4237,100,2.29762
streed_similarity,0.001,enb-cool.csv,7,26,999792,30.9533,100,2.29762
streed_similarity,0.001,enb-cool.csv,7,26,999792,34.1936,100,2.29762
streed_similarity,0.005,enb-cool.csv,7,9,739879,25.7878,100,4.91827
streed_similarity,0.005,enb-cool.csv,7,9,739879,27.1363,100,4.91827
streed_similarity,0.005,enb-cool.csv,7,9,739879,27.2872,100,4.91827
streed_similarity,0.01,enb-cool.csv,7,6,520335,21.7288,100,6.65986
streed_similarity,0.01,enb-cool.csv,7,6,520335,20.9353,100,6.65986
streed_similarity,0.01,enb-cool.csv,7,6,520335,20.8974,100,6.65986
streed_similarity,0.1,enb-cool.csv,7,2,0,0.261543,100,17.8573
streed_similarity,0.1,enb-cool.csv,7,2,0,0.269446,100,17.8573
streed_similarity,0.1,enb-cool.csv,7,2,0,0.257874,100,17.8573
streed_similarity,0.0001,enb-cool.csv,8,-1,-1,101,100,-1
streed_similarity,0.0001,enb-cool.csv,8,-1,-1,101,100,-1
streed_similarity,0.0001,enb-cool.csv,8,-1,-1,101,100,-1
streed_similarity,0.001,enb-cool.csv,8,-1,-1,101,100,-1
streed_similarity,0.001,enb-cool.csv,8,-1,-1,101,100,-1
streed_similarity,0.001,enb-cool.csv,8,-1,-1,101,100,-1
streed_similarity,0.005,enb-cool.csv,8,-1,-1,101,100,-1
streed_similarity,0.005,enb-cool.csv,8,-1,-1,101,100,-1
streed_similarity,0.005,enb-cool.csv,8,-1,-1,101,100,-1
streed_similarity,0.01,enb-cool.csv,8,-1,-1,101,100,-1
streed_similarity,0.01,enb-cool.csv,8,-1,-1,101,100,-1
streed_similarity,0.01,enb-cool.csv,8,-1,-1,101,100,-1
streed_similarity,0.1,enb-cool.csv,8,2,0,0.28441,100,17.8573
streed_similarity,0.1,enb-cool.csv,8,2,0,0.313766,100,17.8573
streed_similarity,0.1,enb-cool.csv,8,2,0,0.28901,100,17.8573
streed_similarity,0.0001,enb-cool.csv,9,-1,-1,101,100,-1
streed_similarity,0.0001,enb-cool.csv,9,-1,-1,101,100,-1
streed_similarity,0.0001,enb-cool.csv,9,-1,-1,101,100,-1
streed_similarity,0.001,enb-cool.csv,9,-1,-1,101,100,-1
streed_similarity,0.001,enb-cool.csv,9,-1,-1,101,100,-1
streed_similarity,0.001,enb-cool.csv,9,-1,-1,101,100,-1
streed_similarity,0.005,enb-cool.csv,9,-1,-1,101,100,-1
streed_similarity,0.005,enb-cool.csv,9,-1,-1,101,100,-1
streed_similarity,0.005,enb-cool.csv,9,-1,-1,101,100,-1
streed_similarity,0.01,enb-cool.csv,9,-1,-1,101,100,-1
streed_similarity,0.01,enb-cool.csv,9,-1,-1,101,100,-1
streed_similarity,0.01,enb-cool.csv,9,-1,-1,101,100,-1
streed_similarity,0.1,enb-cool.csv,9,2,0,0.293462,100,17.8573
streed_similarity,0.1,enb-cool.csv,9,2,0,0.290806,100,17.8573
streed_similarity,0.1,enb-cool.csv,9,2,0,0.295541,100,17.8573
streed_similarity,0.0001,enb-heat.csv,10,-1,-1,101,100,-1
streed_similarity,0.0001,enb-heat.csv,10,-1,-1,101,100,-1
streed_similarity,0.0001,enb-heat.csv,10,-1,-1,101,100,-1
streed_similarity,0.001,enb-heat.csv,10,-1,-1,101,100,-1
streed_similarity,0.001,enb-heat.csv,10,-1,-1,101,100,-1
streed_similarity,0.001,enb-heat.csv,10,-1,-1,101,100,-1
streed_similarity,0.005,enb-heat.csv,10,-1,-1,101,100,-1
streed_similarity,0.005,enb-heat.csv,10,-1,-1,101,100,-1
streed_similarity,0.005,enb-heat.csv,10,-1,-1,101,100,-1
streed_similarity,0.01,enb-heat.csv,10,-1,-1,101,100,-1
streed_similarity,0.01,enb-heat.csv,10,-1,-1,101,100,-1
streed_similarity,0.01,enb-heat.csv,10,-1,-1,101,100,-1
streed_similarity,0.1,enb-heat.csv,10,2,0,0.290301,100,21.2422
streed_similarity,0.1,enb-heat.csv,10,2,0,0.3118,100,21.2422
streed_similarity,0.1,enb-heat.csv,10,2,0,0.313968,100,21.2422
streed_similarity,0.0001,enb-heat.csv,3,8,52,0.003241,100,6.82951
streed_similarity,0.0001,enb-heat.csv,3,8,52,0.00308,100,6.82951
streed_similarity,0.0001,enb-heat.csv,3,8,52,0.003058,100,6.82951
streed_similarity,0.001,enb-heat.csv,3,8,52,0.003062,100,6.82951
streed_similarity,0.001,enb-heat.csv,3,8,52,0.00314,100,6.82951
streed_similarity,0.001,enb-heat.csv,3,8,52,0.003203,100,6.82951
streed_similarity,0.005,enb-heat.csv,3,7,52,0.003151,100,7.04624
streed_similarity,0.005,enb-heat.csv,3,7,52,0.00316,100,7.04624
streed_similarity,0.005,enb-heat.csv,3,7,52,0.003067,100,7.04624
streed_similarity,0.01,enb-heat.csv,3,6,52,0.003042,100,7.9397
streed_similarity,0.01,enb-heat.csv,3,6,52,0.003031,100,7.9397
streed_similarity,0.01,enb-heat.csv,3,6,52,0.00328,100,7.9397
streed_similarity,0.1,enb-heat.csv,3,2,50,0.003343,100,21.2422
streed_similarity,0.1,enb-heat.csv,3,2,50,0.0029,100,21.2422
streed_similarity,0.1,enb-heat.csv,3,2,50,0.002878,100,21.2422
streed_similarity,0.0001,enb-heat.csv,4,15,1162,0.047432,100,3.81924
streed_similarity,0.0001,enb-heat.csv,4,15,1162,0.051147,100,3.81924
streed_similarity,0.0001,enb-heat.csv,4,15,1162,0.051839,100,3.81924
streed_similarity,0.001,enb-heat.csv,4,15,1168,0.047499,100,3.81924
streed_similarity,0.001,enb-heat.csv,4,15,1168,0.049214,100,3.81924
streed_similarity,0.001,enb-heat.csv,4,15,1168,0.048874,100,3.81924
streed_similarity,0.005,enb-heat.csv,4,9,1142,0.048641,100,5.31637
streed_similarity,0.005,enb-heat.csv,4,9,1142,0.048753,100,5.31637
streed_similarity,0.005,enb-heat.csv,4,9,1142,0.047155,100,5.31637
streed_similarity,0.01,enb-heat.csv,4,7,1157,0.048269,100,6.82238
streed_similarity,0.01,enb-heat.csv,4,7,1157,0.049051,100,6.82238
streed_similarity,0.01,enb-heat.csv,4,7,1157,0.048132,100,6.82238
streed_similarity,0.1,enb-heat.csv,4,2,753,0.034464,100,21.2422
streed_similarity,0.1,enb-heat.csv,4,2,753,0.035086,100,21.2422
streed_similarity,0.1,enb-heat.csv,4,2,753,0.035365,100,21.2422
streed_similarity,0.0001,enb-heat.csv,5,24,14839,0.507568,100,1.15142
streed_similarity,0.0001,enb-heat.csv,5,24,14839,0.510102,100,1.15142
streed_similarity,0.0001,enb-heat.csv,5,24,14839,0.534362,100,1.15142
streed_similarity,0.001,enb-heat.csv,5,21,15510,0.551454,100,1.30171
streed_similarity,0.001,enb-heat.csv,5,21,15510,0.603025,100,1.30171
streed_similarity,0.001,enb-heat.csv,5,21,15510,0.591925,100,1.30171
streed_similarity,0.005,enb-heat.csv,5,11,14942,0.553798,100,3.7589
streed_similarity,0.005,enb-heat.csv,5,11,14942,0.562204,100,3.7589
streed_similarity,0.005,enb-heat.csv,5,11,14942,0.558135,100,3.7589
streed_similarity,0.01,enb-heat.csv,5,8,13860,0.537648,100,5.79117
streed_similarity,0.01,enb-heat.csv,5,8,13860,0.528782,100,5.79117
streed_similarity,0.01,enb-heat.csv,5,8,13860,0.522091,100,5.79117
streed_similarity,0.1,enb-heat.csv,5,2,3791,0.183226,100,21.2422
streed_similarity,0.1,enb-heat.csv,5,2,3791,0.193477,100,21.2422
streed_similarity,0.1,enb-heat.csv,5,2,3791,0.192337,100,21.2422
streed_similarity,0.0001,enb-heat.csv,6,33,135416,4.22434,100,0.322786
streed_similarity,0.0001,enb-heat.csv,6,33,135416,4.25734,100,0.322786
streed_similarity,0.0001,enb-heat.csv,6,33,135416,4.13448,100,0.322786
streed_similarity,0.001,enb-heat.csv,6,23,142349,4.56607,100,0.784143
streed_similarity,0.001,enb-heat.csv,6,23,142349,4.68907,100,0.784143
streed_similarity,0.001,enb-heat.csv,6,23,142349,4.50586,100,0.784143
streed_similarity,0.005,enb-heat.csv,6,11,123109,4.13821,100,3.67812
streed_similarity,0.005,enb-heat.csv,6,11,123109,4.13328,100,3.67812
streed_similarity,0.005,enb-heat.csv,6,11,123109,4.32764,100,3.67812
streed_similarity,0.01,enb-heat.csv,6,8,106614,3.87511,100,5.79117
streed_similarity,0.01,enb-heat.csv,6,8,106614,3.96972,100,5.79117
streed_similarity,0.01,enb-heat.csv,6,8,106614,3.99285,100,5.79117
streed_similarity,0.1,enb-heat.csv,6,2,0,0.415984,100,21.2422
streed_similarity,0.1,enb-heat.csv,6,2,0,0.296322,100,21.2422
streed_similarity,0.1,enb-heat.csv,6,2,0,0.297226,100,21.2422
streed_similarity,0.0001,enb-heat.csv,7,36,965886,28.1881,100,0.237518
streed_similarity,0.0001,enb-heat.csv,7,36,965886,30.8313,100,0.237518
streed_similarity,0.0001,enb-heat.csv,7,36,965886,28.8011,100,0.237518
streed_similarity,0.001,enb-heat.csv,7,23,934770,29.2077,100,0.784143
streed_similarity,0.001,enb-heat.csv,7,23,934770,33.1591,100,0.784143
streed_similarity,0.001,enb-heat.csv,7,23,934770,28.5696,100,0.784143
streed_similarity,0.005,enb-heat.csv,7,11,718621,24.7767,100,3.67812
streed_similarity,0.005,enb-heat.csv,7,11,718621,25.0126,100,3.67812
streed_similarity,0.005,enb-heat.csv,7,11,718621,32.9653,100,3.67812
streed_similarity,0.01,enb-heat.csv,7,8,576424,24.8506,100,5.79117
streed_similarity,0.01,enb-heat.csv,7,8,576424,24.8908,100,5.79117
streed_similarity,0.01,enb-heat.csv,7,8,576424,23.8972,100,5.79117
streed_similarity,0.1,enb-heat.csv,7,2,0,0.31214,100,21.2422
streed_similarity,0.1,enb-heat.csv,7,2,0,0.312796,100,21.2422
streed_similarity,0.1,enb-heat.csv,7,2,0,0.304624,100,21.2422
streed_similarity,0.0001,enb-heat.csv,8,-1,-1,101,100,-1
streed_similarity,0.0001,enb-heat.csv,8,-1,-1,101,100,-1
streed_similarity,0.0001,enb-heat.csv,8,-1,-1,101,100,-1
streed_similarity,0.001,enb-heat.csv,8,-1,-1,101,100,-1
streed_similarity,0.001,enb-heat.csv,8,-1,-1,101,100,-1
streed_similarity,0.001,enb-heat.csv,8,-1,-1,101,100,-1
streed_similarity,0.005,enb-heat.csv,8,-1,-1,101,100,-1
streed_similarity,0.005,enb-heat.csv,8,-1,-1,101,100,-1
streed_similarity,0.005,enb-heat.csv,8,-1,-1,101,100,-1
streed_similarity,0.01,enb-heat.csv,8,-1,-1,101,100,-1
streed_similarity,0.01,enb-heat.csv,8,-1,-1,101,100,-1
streed_similarity,0.01,enb-heat.csv,8,-1,-1,101,100,-1
streed_similarity,0.1,enb-heat.csv,8,2,0,0.29486,100,21.2422
streed_similarity,0.1,enb-heat.csv,8,2,0,0.2977,100,21.2422
streed_similarity,0.1,enb-heat.csv,8,2,0,0.288885,100,21.2422
streed_similarity,0.0001,enb-heat.csv,9,-1,-1,101,100,-1
streed_similarity,0.0001,enb-heat.csv,9,-1,-1,101,100,-1
streed_similarity,0.0001,enb-heat.csv,9,-1,-1,101,100,-1
streed_similarity,0.001,enb-heat.csv,9,-1,-1,101,100,-1
streed_similarity,0.001,enb-heat.csv,9,-1,-1,101,100,-1
streed_similarity,0.001,enb-heat.csv,9,-1,-1,101,100,-1
streed_similarity,0.005,enb-heat.csv,9,-1,-1,101,100,-1
streed_similarity,0.005,enb-heat.csv,9,-1,-1,101,100,-1
streed_similarity,0.005,enb-heat.csv,9,-1,-1,101,100,-1
streed_similarity,0.01,enb-heat.csv,9,-1,-1,101,100,-1
streed_similarity,0.01,enb-heat.csv,9,-1,-1,101,100,-1
streed_similarity,0.01,enb-heat.csv,9,-1,-1,101,100,-1
streed_similarity,0.1,enb-heat.csv,9,2,0,0.31054,100,21.2422
streed_similarity,0.1,enb-heat.csv,9,2,0,0.316937,100,21.2422
streed_similarity,0.1,enb-heat.csv,9,2,0,0.324615,100,21.2422
streed_similarity,0.0001,insurance.csv,10,-1,-1,101,100,-1
streed_similarity,0.0001,insurance.csv,10,-1,-1,101,100,-1
streed_similarity,0.0001,insurance.csv,10,-1,-1,101,100,-1
streed_similarity,0.001,insurance.csv,10,-1,-1,101,100,-1
streed_similarity,0.001,insurance.csv,10,-1,-1,101,100,-1
streed_similarity,0.001,insurance.csv,10,-1,-1,101,100,-1
streed_similarity,0.005,insurance.csv,10,8,526799,75.4569,100,30387500.0
streed_similarity,0.005,insurance.csv,10,8,526799,95.2709,100,30387500.0
streed_similarity,0.005,insurance.csv,10,-1,-1,101,100,-1
streed_similarity,0.01,insurance.csv,10,8,326106,85.519,100,30387500.0
streed_similarity,0.01,insurance.csv,10,-1,-1,101,100,-1
streed_similarity,0.01,insurance.csv,10,8,326106,92.829,100,30387500.0
streed_similarity,0.1,insurance.csv,10,2,0,0.134432,100,55720700.0
streed_similarity,0.1,insurance.csv,10,2,0,0.162801,100,55720700.0
streed_similarity,0.1,insurance.csv,10,2,0,0.137112,100,55720700.0
streed_similarity,0.0001,insurance.csv,3,8,32,0.0023,100,33666800.0
streed_similarity,0.0001,insurance.csv,3,8,32,0.002384,100,33666800.0
streed_similarity,0.0001,insurance.csv,3,8,32,0.002256,100,33666800.0
streed_similarity,0.001,insurance.csv,3,7,32,0.002483,100,33793600.0
streed_similarity,0.001,insurance.csv,3,7,32,0.002253,100,33793600.0
streed_similarity,0.001,insurance.csv,3,7,32,0.002259,100,33793600.0
streed_similarity,0.005,insurance.csv,3,7,32,0.002192,100,33793600.0
streed_similarity,0.005,insurance.csv,3,7,32,0.00235,100,33793600.0
streed_similarity,0.005,insurance.csv,3,7,32,0.002281,100,33793600.0
streed_similarity,0.01,insurance.csv,3,7,32,0.002268,100,33793600.0
streed_similarity,0.01,insurance.csv,3,7,32,0.002253,100,33793600.0
streed_similarity,0.01,insurance.csv,3,7,32,0.002452,100,33793600.0
streed_similarity,0.1,insurance.csv,3,8,32,0.002383,100,33666800.0
streed_similarity,0.1,insurance.csv,3,8,32,0.002511,100,33666800.0
streed_similarity,0.1,insurance.csv,3,8,32,0.002276,100,33666800.0
streed_similarity,0.0001,insurance.csv,4,16,440,0.017634,100,28415000.0
streed_similarity,0.0001,insurance.csv,4,16,440,0.017445,100,28415000.0
streed_similarity,0.0001,insurance.csv,4,16,440,0.017509,100,28415000.0
streed_similarity,0.001,insurance.csv,4,12,440,0.017281,100,28788400.0
streed_similarity,0.001,insurance.csv,4,12,440,0.017433,100,28788400.0
streed_similarity,0.001,insurance.csv,4,12,440,0.018184,100,28788400.0
streed_similarity,0.005,insurance.csv,4,8,440,0.017067,100,30387500.0
streed_similarity,0.005,insurance.csv,4,8,440,0.017725,100,30387500.0
streed_similarity,0.005,insurance.csv,4,8,440,0.017624,100,30387500.0
streed_similarity,0.01,insurance.csv,4,8,438,0.018207,100,30387500.0
streed_similarity,0.01,insurance.csv,4,8,438,0.018386,100,30387500.0
streed_similarity,0.01,insurance.csv,4,8,438,0.018616,100,30387500.0
streed_similarity,0.1,insurance.csv,4,-1,-1,101,100,-1
streed_similarity,0.1,insurance.csv,4,-1,-1,101,100,-1
streed_similarity,0.1,insurance.csv,4,-1,-1,101,100,-1
streed_similarity,0.0001,insurance.csv,5,32,3549,0.112118,100,26065800.0
streed_similarity,0.0001,insurance.csv,5,32,3549,0.116482,100,26065800.0
streed_similarity,0.0001,insurance.csv,5,32,3549,0.1161,100,26065800.0
streed_similarity,0.001,insurance.csv,5,19,3572,0.118851,100,27110400.0
streed_similarity,0.001,insurance.csv,5,19,3572,0.113275,100,27110400.0
streed_similarity,0.001,insurance.csv,5,19,3572,0.117196,100,27110400.0
streed_similarity,0.005,insurance.csv,5,8,3498,0.111605,100,30387500.0
streed_similarity,0.005,insurance.csv,5,8,3498,0.111444,100,30387500.0
streed_similarity,0.005,insurance.csv,5,8,3498,0.113527,100,30387500.0
streed_similarity,0.01,insurance.csv,5,8,3391,0.11313,100,30387500.0
streed_similarity,0.01,insurance.csv,5,8,3391,0.113601,100,30387500.0
streed_similarity,0.01,insurance.csv,5,8,3391,0.113758,100,30387500.0
streed_similarity,0.1,insurance.csv,5,-1,-1,101,100,-1
streed_similarity,0.1,insurance.csv,5,-1,-1,101,100,-1
streed_similarity,0.1,insurance.csv,5,-1,-1,101,100,-1
streed_similarity,0.0001,insurance.csv,6,61,19473,0.5934,100,22799500.0
streed_similarity,0.0001,insurance.csv,6,61,19473,0.591293,100,22799500.0
streed_similarity,0.0001,insurance.csv,6,61,19473,0.576165,100,22799500.0
streed_similarity,0.001,insurance.csv,6,26,19489,0.578148,100,25410400.0
streed_similarity,0.001,insurance.csv,6,26,19489,0.588548,100,25410400.0
streed_similarity,0.001,insurance.csv,6,26,19489,0.599165,100,25410400.0
streed_similarity,0.005,insurance.csv,6,8,18096,0.515964,100,30387500.0
streed_similarity,0.005,insurance.csv,6,8,18096,0.541833,100,30387500.0
streed_similarity,0.005,insurance.csv,6,8,18096,0.54518,100,30387500.0
streed_similarity,0.01,insurance.csv,6,8,16998,0.507861,100,30387500.0
streed_similarity,0.01,insurance.csv,6,8,16998,0.579608,100,30387500.0
streed_similarity,0.01,insurance.csv,6,8,16998,0.510624,100,30387500.0
streed_similarity,0.1,insurance.csv,6,2,606,0.131568,100,55720700.0
streed_similarity,0.1,insurance.csv,6,2,606,0.13359,100,55720700.0
streed_similarity,0.1,insurance.csv,6,2,606,0.118808,100,55720700.0
streed_similarity,0.0001,insurance.csv,7,103,75775,2.29447,100,19769600.0
streed_similarity,0.0001,insurance.csv,7,103,75775,2.26117,100,19769600.0
streed_similarity,0.0001,insurance.csv,7,103,75775,2.66741,100,19769600.0
streed_similarity,0.001,insurance.csv,7,31,73821,2.4645,100,24534200.0
streed_similarity,0.001,insurance.csv,7,31,73821,2.34795,100,24534200.0
streed_similarity,0.001,insurance.csv,7,31,73821,2.3478,100,24534200.0
streed_similarity,0.005,insurance.csv,7,8,66125,2.01471,100,30387500.0
streed_similarity,0.005,insurance.csv,7,8,66125,2.01288,100,30387500.0
streed_similarity,0.005,insurance.csv,7,8,66125,2.1498,100,30387500.0
streed_similarity,0.01,insurance.csv,7,8,58756,1.99799,100,30387500.0
streed_similarity,0.01,insurance.csv,7,8,58756,2.35017,100,30387500.0
streed_similarity,0.01,insurance.csv,7,8,58756,2.07466,100,30387500.0
streed_similarity,0.1,insurance.csv,7,2,0,0.147431,100,55720700.0
streed_similarity,0.1,insurance.csv,7,2,0,0.139882,100,55720700.0
streed_similarity,0.1,insurance.csv,7,2,0,0.143711,100,55720700.0
streed_similarity,0.0001,insurance.csv,8,150,213611,8.05023,100,17181200.0
streed_similarity,0.0001,insurance.csv,8,150,213611,7.96215,100,17181200.0
